gene_id,Log2foldchange,padj
6444,0.498316979367878,0.0726378131939447
,0.290785127035364,0.0726378131939447
597,0.176063953986166,0.0742889541586701
126003,-0.146498374980924,0.0742889541586701
3761,-0.37592021703407,0.0742889541586701
57053,0.260402276845936,0.0748529602183687
,0.287790986661757,0.075887202799558
4883,0.49783788402782,0.0764620057968746
11116,0.235206182732805,0.0764620057968746
8899,0.200876440804295,0.0764620057968746
8622,-0.29083874163603,0.0765980644896609
10049,0.274465277360232,0.0769397033590377
26548,-0.274185464525679,0.0769397033590377
,-0.228380755588331,0.0770351475649068
,0.317706139671876,0.0773130606238403
80150,-0.296174103413698,0.0776064558300465
,0.311075275062629,0.077781896534958
80209,0.235574532122043,0.077781896534958
51312,0.31834960759984,0.077781896534958
,0.27396118839328,0.0783215968685207
266629,-0.511997565486647,0.0783215968685207
,0.231019287151007,0.0783215968685207
,-0.318606315594453,0.0783215968685207
,0.284264765812563,0.0789833840295135
3753,0.587909460487785,0.0800324386225214
10772,0.16959039417023,0.0800324386225214
3475,0.214518281868228,0.0800324386225214
9639,0.30408956785075,0.0800324386225214
10845,-0.207848339610354,0.0800324386225214
51706,0.256315490915614,0.0800324386225214
2542,-0.269482693084597,0.0800324386225214
118812,-0.234073468854361,0.0800324386225214
4129,-0.320114909641331,0.0800324386225214
26298,-0.326184241210085,0.0800324386225214
2354,0.516366798388858,0.0800324386225214
,0.204343883681326,0.0810059857147052
8476,0.209748922554541,0.0810059857147052
132241,0.206300611603992,0.0810059857147052
79854,0.263962465197778,0.0810059857147052
283796,0.248454173567485,0.0816114965585396
1983,0.165021509390616,0.0820205087020583
,0.38604293581047,0.0820205087020583
84973,0.449906935998369,0.0823636985802144
26091,0.211672929470683,0.0831450137839655
80150,-0.270169914215813,0.0833729054969213
55876,0.274114609176757,0.0839082169137462
10917,0.496871876957301,0.084727934575992
5709,-0.107830705107256,0.084727934575992
6444,0.341157679089071,0.084727934575992
3117,-0.67859619079387,0.0848541346876448
90050,-0.400795302963396,0.086059717556943
,-0.270049963162231,0.086059717556943
,0.295686969104082,0.0862479907511446
,-0.386856859541474,0.0881482221733558
,0.279152911873786,0.088858971596317
,-0.564083331399023,0.088858971596317
9823,0.178274624181679,0.088858971596317
7422,-0.320803035534209,0.0890050363634365
,0.25874796635261,0.0890050363634365
5709,-0.189244635456085,0.0892748454341736
,0.248786114285128,0.0898141669473291
,0.674672207566681,0.090029991955121
63827,0.272378341813322,0.0906277972221856
,0.348207156730614,0.0912469569358076
100126793,0.256683197967156,0.0915195998131877
7168,0.37772875761001,0.0915195998131877
27231,0.343444869856564,0.0922942320687663
266629,-0.285911067092854,0.0922942320687663
,0.28152318253329,0.0937787481086913
9318,0.135327577018611,0.0937787481086913
64766,0.239133219050689,0.0938845110090488
6509,0.237611308828641,0.0943154618880353
196743,-0.19199975085263,0.0943154618880353
127018,-0.21877976134204,0.0943154618880353
284454,0.288050434601651,0.0943154618880353
8358,0.325778014515441,0.0943154618880353
,0.430544256246157,0.0944034064399223
727,0.282414659090913,0.0944034064399223
7323,0.162890704482162,0.0944034064399223
,0.276495639933993,0.0946470486564116
10728,0.198777995608467,0.0946589468091338
5579,-0.222737184664926,0.0946589468091338
56061,0.236752684619878,0.0946589468091338
200312,-0.271784797285446,0.0947975415899074
55727,0.184039432310847,0.0948106393595285
,0.201368288026831,0.095202013387776
79158,0.272187318923345,0.0964161547488012
,0.495274369177069,0.0965983423925758
54836,-0.540897557904095,0.0967848789938572
57217,-0.221037865529325,0.0967848789938572
5862,-0.216674897791426,0.0973390014846122
57817,-0.401415551024092,0.0973390014846122
11238,-0.260323353542369,0.0973873233528897
245932,-0.967805102950017,0.0983570315768898
7184,0.326316459798949,0.0983570315768898
23347,0.167447343493781,0.0983570315768898
84524,0.180370579745285,0.0990609461169984
8862,-0.335111870329907,0.0990609461169984
4356,0.21745752550436,0.0991218731314399
,0.535418056395399,0.0991218731314399
84196,0.108503862184728,0.0996450756586285
3301,0.334206845389359,0.0996450756586285
57558,0.214175638960091,0.0996450756586285
101927067,-0.282237908540405,0.0997780373948833
11164,0.181974637757673,0.100155700595595
,0.234098024734597,0.10082381822806
29761,0.230582501026701,0.10089365049534
64780,0.215295184691752,0.101949576873086
949,-0.203937133427905,0.101949576873086
79446,-0.152969492785592,0.101949576873086
79153,0.27462344723146,0.101949576873086
5104,-0.442371059819161,0.101949576873086
85462,0.24969603209698,0.101949576873086
84269,-0.166382232437458,0.101949576873086
2968,-0.290014348344869,0.101949576873086
2140,0.163265334310255,0.101949576873086
116039,0.297370741278235,0.10201639321899
57606,0.161310383648442,0.102071829823763
4974,-0.468651454965388,0.102339607599408
,0.280866980675554,0.102419271200758
79600,0.23419861116573,0.102419271200758
2872,0.417794992907216,0.102443851379402
84268,0.263991535947489,0.103743406621696
129530,0.249186426624123,0.104204446329047
100507053,0.314075663403184,0.104363877378739
29923,-0.532694918813288,0.104363877378739
55968,-0.206201269863189,0.104363877378739
54534,0.17324492302556,0.10463165688704
,0.287801045875489,0.10463165688704
83937,-0.225654670070173,0.10463165688704
10121,-0.170986568660208,0.105024801307503
,0.343319315288853,0.105694944732976
,0.326636535883111,0.106159441215612
11248,-0.275679291286444,0.106159441215612
10082,0.304843513348138,0.106159441215612
57834,-0.296166540268724,0.106159441215612
8473,0.413767805720016,0.106159441215612
64081,-0.283569281669243,0.106372855200635
55286,-0.302372670693271,0.106372855200635
,0.16045952132339,0.106372855200635
7514,0.198067631356564,0.106372855200635
57403,0.153405930572638,0.106372855200635
10863,0.301238114308357,0.106372855200635
2670,-0.639870161140009,0.106372855200635
54093,0.203810125884452,0.106676161176027
56654,0.134111140814619,0.106726373794393
101926935,0.247301196135593,0.106726373794393
57621,0.219869113455267,0.106726373794393
11273,0.212633811251653,0.106726373794393
1365,-0.421768582933504,0.106726373794393
283491,-0.236913402821711,0.106726373794393
140862,0.294916676840892,0.106726373794393
84973,0.329608523066216,0.107276559428078
,0.366182894714602,0.107868318265755
,0.604850232201485,0.107956479685023
2700,0.290282325574815,0.108283493844955
1153,-0.323543978382288,0.108283493844955
114971,-0.162960225414521,0.108283493844955
,0.283558103713958,0.108283493844955
55668,0.260541476188354,0.108283493844955
3691,-0.186482444522264,0.108283493844955
,0.313812987036881,0.108283493844955
3381,-0.302240341955776,0.108283493844955
8326,-0.21125762105201,0.108283493844955
54958,-0.14829184075337,0.109113998489719
105369154,0.237437345237367,0.109183042458143
7358,0.264591033459832,0.109359028150598
5631,-0.411157072990076,0.109359028150598
94122,0.342094958571285,0.109432701209373
632,0.184707871171449,0.109432701209373
,0.265660134407943,0.109432701209373
100874069,-0.246889093189949,0.109432701209373
811,0.229152009339341,0.109432701209373
80036,-0.374952708107214,0.109432701209373
,0.254674708082915,0.110007676093551
400960,0.25449211189189,0.110337636540493
,0.313596141629664,0.110337636540493
26260,0.114649234271392,0.110337636540493
101927980,0.628943432923764,0.110337636540493
92675,0.222854689428574,0.111408637619258
4585,0.321301546725613,0.111493267575265
,0.215207445121378,0.11209895261548
401398,0.209895078423937,0.112503515772921
10418,-0.484689891518161,0.112647912015667
5209,-0.392696069153885,0.112647912015667
5764,-0.299152174879096,0.112647912015667
757,0.185780506983705,0.112647912015667
,0.287031579284096,0.112647912015667
163,0.16763975888328,0.112729406382512
54407,0.273043311320061,0.112729406382512
2670,-0.666619943164987,0.112807005967871
51268,-0.305998163278058,0.112807005967871
1837,-0.281848785395301,0.113221001370343
54407,0.251593210593271,0.113423245669694
6271,-0.250735431018801,0.114133605593855
2823,-0.587280947110196,0.114211341305209
83752,0.179507096727527,0.114211341305209
5137,0.287069439775482,0.114329740471175
260293,0.613309716010829,0.114329740471175
,0.29412590539898,0.114329740471175
6392,0.202666709766821,0.114329740471175
,0.279608772368507,0.114329740471175
57126,0.305642265196758,0.114329740471175
27156,-0.286169417610245,0.114329740471175
401494,0.31447095229561,0.114329740471175
79057,0.235468968448138,0.114329740471175
4494,-0.30288143802094,0.114329740471175
,-0.335785412795707,0.114329740471175
4232,0.302438691626894,0.114329740471175
3315,0.382152466328973,0.114809807486283
,0.216137836140112,0.114809807486283
57600,0.211016065528419,0.115277583258947
6777,0.254953516652161,0.115277583258947
254427,0.268789016001356,0.115277583258947
10446,-0.310824944368314,0.115277583258947
91748,0.170588318848748,0.115277583258947
9877,0.125124783547731,0.115277583258947
149483,0.274356241834721,0.115277583258947
,0.329832819868697,0.115277583258947
,-0.245702290412571,0.115277583258947
6662,-0.326149252162913,0.115512490740004
27161,0.193735879668993,0.115512490740004
84665,-0.269420858365345,0.115841209211066
8228,-0.314996410043015,0.115841209211066
246705,-0.392661299909659,0.115841209211066
79095,-0.192191584296594,0.115841209211066
83852,0.20054166454959,0.116182926881357
80196,0.246838686260482,0.117134104447791
25843,0.20019348574098,0.117134104447791
23049,0.229059102689559,0.117134104447791
84307,0.262985352172368,0.117134104447791
8970,0.213160940955487,0.117815282588064
23541,-0.356292599986857,0.118481916590043
198437,-0.26548714886401,0.118512097301431
1356,-0.381621199071311,0.118512097301431
,0.25714699550436,0.118512097301431
8361,0.283004471431136,0.118512097301431
3315,0.487624570896857,0.11929920379552
83737,-0.262901505352503,0.119405317295345
27032,0.203837715855752,0.120384173650782
,0.318145996634156,0.120387547412447
100505702,-0.324156214138705,0.120387547412447
152273,0.282350988642332,0.120458862820582
4149,0.0980230921652474,0.120575138668203
65059,0.252082186367348,0.120686421267405
6741,0.135251675546517,0.120686421267405
260293,0.593088865683202,0.120686421267405
55233,0.228310135805625,0.120821097926302
56267,-0.241332222892687,0.120821097926302
339105,0.248679459247887,0.121127671301779
8886,0.210897271854497,0.121127671301779
56256,0.297575008278641,0.121127671301779
9609,-0.198412414117079,0.12169776179416
3017,0.329278380078626,0.121803564325115
3364,0.27613516749471,0.121803564325115
348,-0.247994108702466,0.122303288403073
224,-0.234288722028615,0.122499979709393
79663,0.155108107993454,0.122499979709393
8862,-0.295416021576841,0.122499979709393
,0.297197948925501,0.122499979709393
,0.387940497974595,0.122499979709393
389336,-0.341445995746116,0.122499979709393
3337,0.393060585639051,0.122573488592721
79587,0.145472519615561,0.122573488592721
4681,0.346582784478453,0.122573488592721
,-0.232201218575,0.123649530094658
340393,-0.232632012709999,0.123649530094658
7494,0.312151628586564,0.123649530094658
85007,0.296121490338626,0.125090456329176
29123,0.125014655527869,0.125090456329176
8879,0.241968160318013,0.125090456329176
9709,0.330352378738898,0.125090456329176
84641,0.164269727922293,0.125090456329176
,0.237813341181147,0.12575059555604
9895,-0.162044821388008,0.126158148662478
220929,0.124285739953242,0.126158148662478
128344,-0.251548401552789,0.126205136037
23446,0.228578381377224,0.126205136037
,0.541473057483914,0.126205136037
2952,0.480518252190225,0.126205136037
5764,-0.318642128126465,0.126205136037
7756,0.232519828118869,0.126246717059967
637,-0.294726640197367,0.126639821574417
,0.267257982949705,0.12697939072524
84268,-0.233193303434374,0.127318602105716
10485,-0.399364138682166,0.127318602105716
54522,-0.184741748382645,0.127318602105716
29946,0.294277255136771,0.127532389951007
,0.195573661252833,0.127532389951007
2952,0.377226092867477,0.127532389951007
80258,-0.288404454470939,0.127687392756898
28965,-0.546505497104957,0.127714454696143
57720,0.225147171182504,0.127714454696143
,0.149344260847867,0.127714454696143
,0.252269178944206,0.127914568259671
122622,-0.256700133435174,0.129176110118264
222255,0.247983470676576,0.129176110118264
3336,0.223451025813711,0.130253792954432
1017,0.287293331416126,0.130253792954432
9409,-0.266127488120826,0.130253792954432
9415,-0.304177883610537,0.130253792954432
2487,-0.296897611678714,0.130640258262257
2246,-0.225425710803104,0.13099006692806
3995,-0.164797396764154,0.13099006692806
114905,0.411816939217498,0.131544685870265
51032,0.218370320140195,0.131544685870265
54069,-0.148417161958595,0.13204056900243
6004,-0.276409586771159,0.132352880538096
4072,-0.39657489426561,0.13446891702976
56172,-0.346359028312862,0.135662770575129
,-0.324003931713973,0.136934119098731
84285,0.191091322443825,0.138305822963174
,0.224656053117027,0.138305822963174
,0.225004345060138,0.138647519500129
,0.31641001952989,0.138887850576831
8797,0.271973624382422,0.138887850576831
,0.218452928415234,0.139182674031185
23398,0.155907781148843,0.139182674031185
55466,0.264937457891526,0.139182674031185
730051,0.229935458205521,0.139311601292772
653121,0.226825742843396,0.13935775251289
11279,0.525109544762632,0.139604171835052
3315,0.40342288609923,0.140710102119109
,0.256431684678074,0.140710102119109
10692,-0.422452522661402,0.140710102119109
,-0.19527532315395,0.140799467787144
387718,0.215631436196989,0.14103143613581
2028,0.341766836824495,0.141079093221501
8655,0.166637284801435,0.14111897522506
8787,0.245664500960229,0.141235480687201
9779,0.131228866037011,0.141235480687201
7422,-0.259275886497049,0.141235480687201
8344,0.324420120180132,0.14228567173929
5916,0.255498145469572,0.14228567173929
,0.245623990314605,0.143411433578651
60313,0.135949194202097,0.143745403796375
55215,-0.204364375771574,0.144713427886212
5349,-0.35616946853349,0.145099499292799
,0.357313436602578,0.145241945558989
29980,0.171771826706284,0.146108005486138
9855,0.238534236048373,0.146528162722109
55596,0.12822531146322,0.146584971449157
54962,-0.170348607070955,0.147006346423841
105369230///3127///3126///3125///3123,0.568331428612355,0.147022586371758
,0.19093532915876,0.147061000402
64895,0.186196329520342,0.147641550623205
51373,0.131027430105071,0.147641550623205
222643,0.226824331374799,0.147829468250366
,0.241502158275953,0.147857793724382
,0.304138093200697,0.147857793724382
205251,0.215767096212505,0.148209543041994
,0.115886884949438,0.149585984819571
79870,-0.603595897502767,0.149585984819571
90139,0.263785287487703,0.149585984819571
,0.237556016363752,0.149585984819571
,-0.25592470138501,0.149585984819571
,0.251489381281982,0.149585984819571
9183,-0.227142062506461,0.149649304522706
23175,0.217256630450429,0.149756482801929
155435,0.196057040767001,0.149914025458166
89797,0.237194390275754,0.150014225056223
3661,0.183180178330548,0.151347103981641
51422,0.18002135612212,0.152499867781805
,0.302952656497025,0.152499867781805
201595,0.169910061252191,0.152499867781805
51085,-0.23313716616757,0.152499867781805
55466,0.301461557127624,0.152499867781805
400590,0.174276516610385,0.152640499466309
79987,0.26956561385803,0.152640499466309
255919,0.121564109556594,0.152640499466309
80022,0.310981620239875,0.152640499466309
117289,0.275510974563514,0.152640499466309
100506776,0.497749263093717,0.153460091188989
7855,-0.281984001658416,0.153460091188989
283131,0.284631435520881,0.153460091188989
,0.236123135844101,0.153460091188989
3187,0.168791492988538,0.153460091188989
3187,0.146257186807357,0.15348185589721
5579,-0.322568899544121,0.154394702664266
6261,-0.1691441910008,0.154394702664266
,-0.264454371629809,0.154501214221497
54742,0.30367750379061,0.15450699158095
4820,0.170036275190984,0.15450699158095
,0.236974681986297,0.15450699158095
84795,0.305725873325823,0.15450699158095
29066,-0.225476729034098,0.15450699158095
160313,0.213920582405143,0.15450699158095
91977,0.243510526422352,0.15450699158095
,-0.16940488163297,0.154789778588551
,0.203985645015248,0.154789778588551
,-0.493119726404627,0.154789778588551
4919,0.230452231595859,0.154789778588551
26275,0.155314809662637,0.154789778588551
390963,0.166644997884151,0.15499670620242
9654,-0.321856332021108,0.15499670620242
,0.22345459684493,0.155086140428371
51762,0.224235104130235,0.155319579668142
26353,-0.299574808606691,0.155319579668142
6643,0.126472004780149,0.155350540951979
124045,-0.236212073014064,0.155350540951979
5711,0.195863505930417,0.155350540951979
7693,0.161768894461663,0.155350540951979
11248,-0.419861649074455,0.155350540951979
7216,0.174212961332069,0.155350540951979
91694,0.227020441677975,0.15576517264113
,-0.304399771068052,0.15576517264113
54902,-0.242705857813584,0.15576517264113
1306,0.292142096008045,0.15576517264113
6496,-0.172148509301783,0.156099708097863
7328,0.223855240439771,0.158614150127803
51409,0.275999723145017,0.158614150127803
57492,0.155881141216854,0.158707299032838
153579,0.509993021880412,0.159194746989755
51696,0.1673871886809,0.15940503569382
,0.246767432134236,0.16062712111585
26002,-0.458632710869729,0.160765764485166
51186,0.211216538815002,0.160765764485166
169166,0.276673540158166,0.160765764485166
284565,0.134768866739376,0.161270068947287
902,-0.199928968378317,0.162050431356447
,-0.386869985639865,0.162050431356447
,0.310015238502522,0.162324556459272
93273,-0.4427983088827,0.162432469000711
130106,-0.221551010863563,0.162432469000711
,-0.173899618825412,0.162521789713064
59338,0.13460945827039,0.16271532538334
,-0.218647587782427,0.162768648225887
4595,0.106012231373533,0.163357244769125
,0.460834675687749,0.163366768738071
8342,0.247783362699926,0.163518331416082
57496,0.322920876471808,0.163557052241014
27285,-0.255799705119202,0.163624020737112
23788,-0.232122943954403,0.163624020737112
,0.313405942971939,0.163624020737112
54596,0.389774946204387,0.164411396215865
,0.356507203356024,0.16550812707038
1030,-0.252648069286125,0.16550812707038
249,0.29113848672121,0.16550812707038
103352539,0.338960648568185,0.16550812707038
401541,-0.212561896070489,0.165715244607937
5027,0.30651225710991,0.165715244607937
29896,0.226342395050194,0.166352256862581
9255,0.148143178873767,0.166352256862581
,0.150563679246484,0.166772305752691
51582,0.214755017454737,0.166772305752691
5962,0.242229520607357,0.166772305752691
54878,-0.110597588003044,0.167288178440288
8357,0.227603678418263,0.167476963802864
64746,0.135652828308076,0.167476963802864
9353,0.22083874456325,0.167476963802864
122704,0.19073709068982,0.167476963802864
,0.232267168662333,0.167476963802864
,-0.323999484713615,0.167476963802864
83595,0.398381103466288,0.167476963802864
642852,0.181588414319211,0.167476963802864
400579,0.31727982261792,0.167774452890085
4547,-0.678723610802438,0.168101693739186
379025,0.236661826796971,0.168259596349405
8724,0.187582767302645,0.168259596349405
348,-0.261895839746225,0.168259596349405
,0.277540961070726,0.168259596349405
,0.223093776795644,0.168259596349405
5911,0.18368789008739,0.168259596349405
,0.210239721705553,0.168577545551808
4008,0.371127105635227,0.168577545551808
9765,0.22855542281982,0.168577545551808
,-0.358992378468704,0.168577545551808
,-0.363459091317159,0.168577545551808
,0.255161348758507,0.168577545551808
89932,-0.215990913408727,0.168577545551808
,-0.354278273569147,0.168577545551808
125115,-0.34720464367002,0.168577545551808
6138,0.121174941152276,0.168577545551808
5104,-0.335610010526442,0.168577545551808
9736,0.299286104169902,0.168577545551808
27109,-0.239507862133378,0.168577545551808
80326,-0.516394698164254,0.168782150150138
