,log2FoldChange,padj
100874032,-0.115617057010455,0.871029345937283
55831,0.116623088073564,0.681306540602551
442075,-0.190314229673892,0.550450674559871
152302,-0.0968711391292512,0.826378873905388
2177,-0.228676994854842,0.49518612486334
115795,-0.50266429977864,0.0869315581682663
55845,0.0243064086276024,0.989411530844632
7428,-0.213130603197186,0.553158281210158
3656,-0.336265181003175,0.600703656906021
9797,-0.136656443526113,0.852127235179133
113219470,-0.313131264539856,0.391665995057147
100126793,-0.152903591178608,0.724848340353509
84657,-0.312047639723847,0.657340539468283
51738,-0.0910658846529261,0.91910784431224
6396,-0.222373820133287,0.742117423921459
491,0.725760905915783,0.361209060401292
100422933,0.477826885481294,NA
100126334,0.228688527753795,NA
100874325,-0.0990318548925448,0.980607071099286
285370,0.676023106113075,0.872093694142342
6538,0.340584351909981,0.941859977670608
105376950,0.784810662751925,0.667250972106093
6529,0.156938690870024,0.977322253676146
100874090,0.817395298986714,0.57835450064579
3269,0.279453695644047,0.911697149227624
105376951,-0.0585611777409974,0.989047352142115
102723663,-0.353702865310724,0.878223525577763
10533,-0.086518423068575,0.816336622255206
9686,-0.133692379849574,0.883080859522891
105376952,-0.408054174302093,0.216271526705542
132001,0.113238276188621,0.892986637185284
6854,0.858565642634114,0.344118884709654
7079,0.0860276562076765,0.984045752918193
5468,0.101706605602673,0.9748311941071
80746,-0.100986718636119,0.848954326015404
100129480,-0.0736949870300752,0.964218918454088
23609,-0.217038045622446,0.0775495109529904
5894,-0.169135731100688,0.305557896143386
55287,-0.510366260517038,0.846349309362116
23066,0.173072104144816,0.69354059465272
6161,0.0807080885882712,0.948254831680211
619563,1.02791542125473,1.30204829319489E-06
105376956,0.188532248647657,0.883030971540074
105376955,0.555000172455655,NA
9922,0.576258316568062,0.43831508336516
112267878,0.0972725951322292,0.969115444269548
23225,-0.018122328824603,0.989047352142115
100874101,-0.217945658755836,0.878223525577763
79885,-0.00662334909093428,0.994203267807204
2199,0.161340049634325,0.974841252301054
106635526,0.706961322900741,NA
285375,-1.29731707456464,0.410677028189942
7476,0.240516295902603,0.937301308910523
105376957,-0.255830720173273,0.863540174403327
100132526,0.0847370094493906,0.954899218896465
348825,0.343798242547255,0.598435874309281
112268445,1.01599735098101,0.124953432238337
131474,0.15929155719185,0.416879090178902
79188,0.1312567794458,0.95937662043088
7508,-0.17390619081674,0.810821996851624
107986063,-0.6233787218792,0.244510605380148
27258,0.204101463590919,0.384817118289645
105376958,-1.04360504990433,0.0665296137413814
101927565,-0.123104645513464,0.976018926206687
105376959,-0.939727132318291,0.532036837716994
6533,-0.180990510670846,0.945953114536898
80852,-0.117444286172282,0.967578762367921
105376960,0.890304190601606,NA
51244,0.122818544291798,0.610434211682983
84077,0.48937788695368,0.47650533104652
152274,1.51464455444423,NA
152273,-0.0347316590479742,0.994838246970891
105376963,-0.0658696013084199,0.98453327335218
100505641,-0.0909336886529294,0.807205370308989
7182,0.0510499806543961,0.930536345848954
64432,-0.207584500764267,0.217063275430042
64145,0.0600451788141171,0.935999527815981
344875,-0.159949268485583,0.953305746713502
23473,0.0185366126479301,0.979815570998984
100505696,-0.276400627385749,0.833667221628928
9467,-0.222069271510743,0.91191055547497
131965,0.170167493904799,0.784421553718542
85403,0.097550536175331,0.817566489891368
8292,-0.414006854311278,0.110897624531447
105376964,0.531251968730278,0.657372962368154
26061,-0.147738679853613,0.764015136293473
686,0.36297749638071,0.720440521252645
23243,-0.114018490319875,0.558623565557804
100422990,-0.158489273455426,0.954827989386743
101927647,-0.0998685269375559,0.948749643184527
693148,0.190198104478368,NA
107986064,0.121469191805396,0.906277483253557
117248,0.399469887022861,0.807945495213284
285381,0.177484585492858,0.359984038519387
92106,-0.0287471263522034,0.932869442173871
107986065,0.0974711804254537,0.913950855481917
23180,-0.0897064578790591,0.966930762440249
1618,-0.427449297079162,NA
105377641,-0.172734425470278,0.977396760197013
23228,0.332298766124652,0.0822075668140943
105376972,0.133731404502954,0.921045598875426
100500913,0.167146281485245,NA
9779,0.0512073921246052,0.946506097765311
105376975,-1.20287135954037,NA
339862,0.653728240725735,0.894480691223717
6304,-0.0346395740216196,0.965201773020339
101927777,-0.371567590932677,0.64643801975028
105376976,-0.968536263286216,NA
131096,0.140809711769356,0.974566529308445
105376982,0.211682358388413,0.95618208607378
151651,0.152542311089003,0.519167575940038
5868,0.143926242189693,0.357273443961566
151649,0.059111151393137,0.885348363261009
8850,0.114646627819179,0.70377412374632
100422901,-0.879042508032195,0.487250112693795
151648,0.00236982879062804,0.998573506780132
100874028,-0.344827798384226,0.721045307268823
107986067,-0.0900842516345223,0.961797386905884
101927829,0.10459584210862,0.965872514853455
107986068,-0.420306248420421,0.82213919058061
105376987,0.496126859470351,0.577368325798062
105376988,0.435959905017477,NA
391518,0.124884922715294,0.979815570998984
79750,0.245588878613791,0.918820899699871
100874216,0.579764234197526,0.772448436162685
100874221,0.905849675791269,0.52738956269217
100505877,0.0988314737811052,NA
7325,0.253042214811536,0.618191714250466
105376991,0.144557605951064,0.962885741120557
107986069,0.0542715597304583,0.970749385506948
105376993,0.37135316431034,0.785412302319821
100874092,-0.376967648170043,0.666124636806558
7324,0.00100225739934584,0.998388631034747
28512,0.178032004273947,0.811114425202321
6138,-0.0848421122353351,0.926957566676593
9975,0.262588538017872,0.439853633340298
152024,-0.347225413177671,NA
7068,0.249922333325414,0.838256492207393
101927854,0.303580156589989,0.666558086675358
644990,-0.0443224601395378,0.97879796052415
107986011,-0.382177389802604,0.79995700432288
5915,-0.349875344540577,0.736721701647778
105376998,0.121857620478699,0.964666529906648
105376997,0.185677641655193,NA
7155,-0.168989027260477,0.884361079834372
100616477,-0.0630677616220602,0.95937662043088
55768,-0.0688315328415058,0.926857124040281
54995,-0.417455333700587,0.259681858901256
105377000,-0.492476614364712,0.774275848004764
105377003,1.31201688345169,0.065540686160986
116135,0.834522399778599,0.59872263216886
152110,0.0341982551232054,0.994600069297171
105377004,0.882605067576012,0.729137796288657
9497,-0.125158025332978,0.975904047061267
107986071,-0.203462012179283,0.923185328931747
105377006,-0.404965586811012,0.890104043500759
8320,0.727515807862803,0.399551107453164
105377007,-1.2872292849082,0.566477602409381
105377008,-0.00834821661176779,0.998573506780132
152100,-0.108817659259359,0.875338531555134
64343,-0.137048745616174,0.901249234360099
152098,-0.0483042370353047,0.909463186043829
107986012,1.11304400663582,0.00467161086415984
645206,0.403277758574695,0.606734968870452
105377009,0.784873440940165,0.611885201540834
100873979,-0.0040469246978149,0.999343674034035
27303,-0.273261058714406,0.958060975116627
107986013,-0.609720828388717,0.888719011481334
100873977,-0.586976496874899,0.901343056714588
101927995,-0.543020792771652,0.862814934338035
105377013,-0.330075377081352,0.825533609484976
101928015,0.198878607766842,0.977396760197013
105377015,0.0578426901685765,0.992743816456847
7048,-0.136908972776277,0.97840836485228
105377016,-0.81002298816672,0.761385042197444
339896,0.342524036094647,0.830260426863979
105377017,0.315229614127369,0.839074344294662
105377018,0.368135286638523,NA
105377019,-0.411405784374936,NA
201595,-0.0163856479564379,0.985636853489458
114884,0.110204070467893,0.933343540025403
100874206,-0.102258146844313,0.977396760197013
344787,0.313507796951313,0.372877529986147
23171,0.11638166820033,0.955991235738713
152189,-0.692350917944769,0.55092049624042
112616,-0.410224513685092,0.891997445284399
54918,-0.273783366506385,0.875967535131419
102465247,1.373193945673,NA
51143,0.195529502235781,0.783512193682007
25904,0.0417241162509236,0.878745768812165
105377021,0.0789553251481273,0.963242069871492
131405,0.0309966374970484,0.984045752918193
1233,-0.604620785004563,0.920773273900345
105377022,-0.182465594710367,0.920124746904084
107986072,0.355599229474692,0.68163909919255
2720,0.0612992036950151,0.958147649695151
107986073,-0.441005499806504,0.301076839877747
643853,0.32353462180947,0.395220694997592
10491,-0.0363577374409318,0.989337832426362
26032,0.54745709567264,0.855313619717756
25827,0.0968732176342017,0.899213099079272
7342,0.115967995885357,0.68362979981927
23122,0.172905206145726,0.923817112242779
105377023,0.203346468262185,0.858290503542383
10015,0.247174573793427,0.0210777472646835
105377024,-0.134201295149611,0.973153496526133
101928114,-0.18731271828486,0.961187111109623
102724048,-1.03200117724292,0.414369811160623
10777,-0.232718131462707,0.872053314721128
6769,0.559398378604724,0.70819391628504
85443,0.515160572381015,0.22868103106291
105377029,0.662673627737746,0.714960648773132
105377030,0.467981496109655,NA
105377031,0.25883876894453,0.91963936358383
9881,-0.208901616713625,0.881372466969865
9852,0.227940257748524,0.510906290086223
4292,-0.00908739213591967,0.992466107428994
9209,-0.129371866991794,0.764331716303915
112268444,0.0174259028595868,0.987344456175239
105377642,0.0382532602520255,0.989047352142115
152048,-0.214479887455875,0.60196802512676
2803,-0.102517729898155,0.913939327696673
339883,-0.00537206466006976,0.998573506780132
3680,-0.156614967522651,0.960874512404055
101928153,0.0764853472956534,0.969182620370256
10217,-0.069563127991468,0.984177708525164
407015,0.17795938900038,NA
50853,-0.0129591588004114,0.997161978546359
5333,-0.132499290037234,0.88764196480443
9940,-0.175934803780926,0.901343056714588
105377033,-0.812528378659748,0.313455971280064
30,-0.122826060890075,0.938226154433789
4615,-0.0279275276237391,0.994092133088889
101928234,-0.525102435973318,0.563738853374814
9943,0.0199850188129742,0.987783463255378
9390,0.533059985009608,0.679415508400631
9389,0.440879306764635,0.734326189974918
9942,0.0495381206034143,0.95937662043088
100128640,-0.223634847012942,0.588760226309977
93,0.16168071328948,0.900858538043296
9941,-0.0436440312064995,0.950356886286566
6331,0.29449611837286,0.91454262816115
6336,-0.795297191343238,NA
11280,0.247703463505987,0.871029345937283
57599,0.240057527781164,0.154048174457384
64689,-0.0878728077057656,0.584112081075108
199223,-0.520304568645237,0.140287969300262
102466743,-0.503295119462255,NA
64651,-0.825693576094687,0.413703059938924
101928263,-0.309924874093065,0.799082933395895
105377035,0.326128588894089,0.752441698489305
165904,-0.0294826777418247,0.996514972012644
102724104,-1.23080364564392,0.42198715385839
1524,0.364063894546214,0.832518726088408
1237,-0.0824667311646563,NA
105377644,-0.325695591488119,0.057945636301125
105377037,0.252650378144451,0.834048861915195
54977,-0.124073780759809,0.742389572470274
3921,-0.30738800212388,0.247694052995973
574040,-0.0695275314849841,0.955991235738713
6044,0.10096910701277,0.927234869072287
107986075,-0.0757232633408695,0.960725567997038
4336,-0.144910031171614,0.907227684765572
105377039,0.335924049252315,0.929293108397198
25924,0.0671554941349154,0.985088174954497
440952,-0.217878593152794,0.605807517259356
105377645,-0.59171877876534,0.0938948559883623
10289,-0.100626944071183,0.462052203704363
956,0.913107268440986,0.0867691714233396
285266,-0.115678586600528,0.811616627377589
9045,-0.013789276940863,0.990242503202895
285267,0.136125235028058,0.590950484356239
253639,0.24959401292937,0.647513213457618
285268,-0.0207900853960768,0.983757887549838
105377043,-0.548089291341458,0.876802903339248
105377045,-0.461002847369494,NA
1499,-0.0337609830786536,0.98613008252552
54986,-0.0106730407974725,0.997759753858625
105377046,-0.270137936108575,0.740350406350892
107986077,-0.0577038130186922,0.972679913480231
22906,0.0293507215322756,0.990242503202895
105377048,-0.538189095363113,NA
885,0.0248899409313381,0.996759285794407
131375,0.446625028704236,0.934716870355487
7433,-0.0101309566353767,0.996029563428325
100874007,-0.0819355653951954,0.961909521870474
9117,-0.000542620241217829,0.998809147284695
51188,-0.253982952333393,0.176311908270198
4820,-0.625053840212638,0.0147734601898658
101928323,-0.405876850770776,0.50921827019193
92999,-0.157048107295331,0.877083214887072
131377,0.295545029983919,0.863815858583243
57467,-0.839666809310888,0.0574147066108604
100874044,-0.213967491060134,0.862375403085943
152206,-0.00969572999414896,0.997579139824498
100874114,-0.543498721192583,0.338505568259749
729083,-0.197201585844227,0.805243246140698
25994,-0.173556010993809,0.41021461012154
1238,-0.152235365698634,0.923094176854449
1582,0.148188157789269,0.969730539052093
389114,0.00391292037200064,0.997374365328765
100506275,-0.251810905667747,0.752441698489305
100506243,-0.256937780258654,0.718918508474624
729085,-0.269734578100024,0.67721833883049
84892,0.22463600800926,0.276035214779189
107986079,0.0199162119035537,0.990487210724549
54861,0.154233685139283,0.159809862191207
100873954,0.11465062498825,0.450665142161905
55129,0.332531682573842,0.629755554818984
107986080,0.0514746149355075,0.989047352142115
51099,-0.0699198833938112,0.894480691223717
105377054,-0.843125057036042,NA
107986081,1.17915929700414,NA
406929,0.392489591272093,0.878990069598297
375337,0.594651437511779,0.843373505345206
105377055,-0.932374690470729,NA
285343,0.150961217978235,0.54323425198768
102724231,-0.214917198192891,0.877604686716152
100506319,-0.0157779834077256,0.994843562238479
353274,0.262921623954067,0.397000578861748
101928529,0.216046100887243,0.872093694142342
285346,0.132422181485761,0.927897994145149
55888,0.110023086297737,0.895753922734587
112840933,-0.0784867003302249,0.933343540025403
110354863,0.0197169235828514,0.98613008252552
285349,0.534249763017117,0.284510337558459
100874094,0.0449710766483893,0.985088174954497
10168,0.0152709461562137,0.989337832426362
7584,0.13371179958095,0.82849658221104
101928592,0.00910298219958623,0.997579139824498
91392,0.102956344172354,0.929547545182159
105377056,0.189493033489436,0.910862314273079
115560,0.283943263865866,0.447747604931047
57456,0.18343200578561,0.333773620674637
56992,0.161859051774422,0.82526154327655
693149,-0.181107381215265,0.808567732371399
131616,-0.3360389812326,0.273560086955422
7047,0.270065933806967,0.902097632679853
51304,0.167006705324638,0.673985444036031
23016,-0.114344907030567,0.404542948649229
7123,-0.146646462408459,0.97868477329137
64866,-0.47566135460239,0.855429138580043
101928636,-0.721350667913191,NA
25907,0.178198405549879,0.848560566771894
23395,0.18040995490892,0.379366166058898
100885795,0.329325786055495,0.710399469889201
8994,-0.290523840969844,0.903332184427387
644714,-0.213858215056931,0.924375112331956
100189103,-0.681472483444946,0.549989798863038
22908,0.128797619801921,0.857526973118536
54716,0.226895635240317,0.961797386905884
107986082,-0.449287098103598,0.87827237654901
107986083,0.233422404543231,0.543234475703825
54585,0.21811076362214,0.71021124911848
10803,-0.0985742721892089,0.964332908319955
79443,0.116824903952285,0.806752679575486
10663,-0.42526258845462,0.453498788291045
105377063,0.00504009399556902,0.998388631034747
2829,-0.63435399024539,0.689189034104307
105377067,-0.336140763474035,0.953020721118623
1230,-0.0360046504361709,0.994975205816137
1232,-0.437066134781791,0.902394859123937
729230,-0.296578917046735,0.954410339999341
102724297,-0.286045557866724,0.930741067024566
1234,-0.196479215804939,0.962163985095911
9034,-0.11608988934619,0.97952034286819
105377068,-0.0948072293996014,0.967578762367921
4057,0.885208407579845,0.659242320271054
83597,-0.511496675252971,NA
79442,-0.723056633794254,0.780928764002317
83598,0.117702602836307,NA
6997,0.171683729340846,0.955991235738713
100132146,0.451524048200848,0.953216016858844
259173,-1.19385686554894,0.410358291420643
259236,0.245335022768427,0.679996272342637
29122,-1.21374829577244,0.027386670082764
100287362,-0.467285143043741,0.681463954519989
377047,-1.24791111368708,0.134568803205159
100288960,-0.674803005373372,0.362951966649874
729756,-0.244947727885524,0.856703301116596
339906,-0.80252055598668,0.552690119752018
4634,-0.473960095641427,0.703366493237044
5745,0.0182288219333967,0.99501578653519
151903,-0.00287158479902646,0.997263372257019
23218,-0.752345717462483,0.317222434985493
100129354,-0.719817513776334,0.176390068513027
29072,0.192870085128011,0.876152776741682
285352,-0.103640667269505,0.941532530456435
64147,-0.0906373521587361,0.970063881943115
109617025,0.275733986290102,0.935978536131473
23276,-0.114203266638744,0.952525954532102
25930,0.05831926052008,0.974876909198408
22937,-0.101863044617027,0.884902100880506
105377073,0.223281669155916,0.855848700610946
54859,0.155813401392292,0.630876912730281
105377074,-0.834080198642053,0.374295143461036
10675,-0.0260185457667114,0.990131778783484
6599,0.12123162845828,0.557865977019401
109623484,-0.0687642630050191,0.980423569135103
22907,-0.0396978629363638,0.950356886286566
100302232,-0.360038030343556,0.810821996851624
4134,0.588015691333538,0.0768769997371883
993,0.106272333905121,0.931830070666101
820,-0.0730131614303905,0.99072944492336
51385,-0.13738479309242,0.630674047858451
10201,0.295354690447255,0.0505975003871544
101060195,0.422020465266932,0.0114543232714904
646424,0.0173005022303536,0.994838246970891
285231,-0.129182388961222,0.964423127574963
5364,-0.495185543483943,0.159280232617819
105377077,0.230157614255289,0.823206564064772
79714,-0.0857030630003606,0.954899218896465
51372,-0.0926210771776019,0.912349397948017
84126,-0.0872975288142973,0.920524961278688
111822955,-0.0817473455453955,0.933472273098386
11277,-0.157872540954455,0.923447561805086
51246,-0.00887536745912506,0.997579139824498
5210,-0.262244913336551,0.890959207755341
102465494,-0.87452040353188,NA
90226,-0.584868480370475,0.598965767509486
1294,-1.3318571379159,0.000487389974631535
100313843,-1.39280905659007,0.00771247609451329
7384,-0.0768485815347637,0.904933401291937
106635528,-0.279650656016146,0.860044919999423
440955,-2.53583322661621,0.00798284893820052
65010,-0.584493276688288,0.178735391214375
102465495,-1.28753335409969,0.00814348088555752
1951,-0.0855962777567233,0.984650484743186
100616112,-0.252473204715204,0.951077259605859
102724368,-0.26636944642114,0.67076137151858
51517,-0.047937389570984,0.967339201809562
51447,-0.117470505438197,0.863794965122077
5576,0.152618074619501,0.31837700486594
100506637,-0.0813597950396282,0.970749385506948
788,0.297451764967737,0.784896715180668
646450,-0.470110120568676,0.218763385796178
10425,-0.327167639173867,0.0618505316744948
54681,-0.0985063122167348,0.871029345937283
11180,-0.285292875418655,0.00911541297863945
55152,-0.339079676571361,0.0124752791307673
494337,-0.109232480048682,0.97639219897801
25915,-0.0365834846066524,0.974841252301054
406966,0.582225831141095,0.535360433958267
3615,-0.166629552037003,0.862508830365708
54870,0.0323817269235781,0.937432457635121
5859,-0.234700672602686,0.359208544050309
102465536,-0.643196350360851,0.241528803998931
10869,-0.0904375018828147,0.765287344261153
3913,-0.202709678530161,0.936549029431544
22973,-0.0768166597381253,0.973302330422039
64925,0.034111269803335,0.9748311941071
200942,-0.137016176363173,0.953305746713502
646498,-0.552012509977537,0.746281215007246
339834,0.320056147503995,0.791011725585084
375341,0.230327311545548,0.620640814257364
100422952,0.0508046903209626,0.968158405331586
7375,0.0758773220783985,0.839637552639144
107986084,-0.669919912055279,0.0178444933379035
2876,-0.268048287241996,0.924490525460794
387,-0.0765125445509547,0.974566529308445
6988,0.181343509476109,0.812927619670292
275,-0.0916585978644473,0.915741791801916
84276,-0.0123848904624464,0.984812176120866
1605,0.454849313176662,0.206997934418021
100132677,-0.290103792788435,0.91191055547497
8927,0.953884154120471,0.44637936919381
327,-0.187246625758129,0.675238815566134
4485,-1.16103344586033,1.65106307548365E-09
63891,-0.0286619508581027,0.970749385506948
386724,-0.283077663165079,0.0167445462035224
29925,-0.390340526630768,0.384142484259481
9807,0.0805476273578804,0.869508751536715
389118,-0.960357178751265,0.399942798128123
389119,-0.054044416385831,0.982747993481377
7318,-0.708935233149389,0.674917063070263
100847079,-0.875823445903537,0.537911081331048
10293,-0.696613577268251,0.0810894141556394
79012,-0.133650795088633,0.984478739809203
4486,-0.161505154674151,0.958811327015388
102724438,-0.119957948689462,0.939377206172927
84315,0.225195966554232,0.450902938704955
10180,-0.282646509465923,0.352291169489638
10181,-0.398850028238316,0.0014432189691527
100775107,-0.446455317979921,0.00449610944348681
100129060,-0.618279190532886,1.25897122265852E-06
107986035,0.929928296724119,0.0711574587020252
6405,0.00601346829525164,0.99835515850146
2779,-0.000458930859004131,0.999854625603681
10991,0.38006079416395,0.856312250203749
2771,-0.069226409082675,0.974906954616118
102464817,-0.61630571146997,NA
101928931,-0.549662548714034,0.438900999424998
7869,-0.294547328810138,0.901980067571578
102465526,-1.35174606503152,0.00735593768740491
132228,-0.45559795068782,0.630876912730281
7866,-0.519233438263842,0.590545649080227
8372,0.817226476231332,0.0182604373400655
24142,0.398784304462676,0.489268434579904
3373,-0.256535994521303,0.854734735639074
8692,-0.170190455066879,0.958949514666155
11334,0.33606464328864,0.64177459149934
11186,-0.595378976803733,0.351284624521776
102060282,-0.403961415185365,0.510613247509211
51364,-0.189927167434633,0.95937662043088
10641,-0.221857408594061,0.56802008711406
11068,-0.00162323261894862,0.998573506780132
11070,0.283178861824608,0.375348033655394
9254,0.110954694919326,0.951273608578608
105377082,0.699888010327245,NA
51161,-0.142842022686244,0.922054346124324
51409,-0.441081326151373,0.00556879842525148
1154,-0.651030262894688,0.682948772045425
7867,-0.331999712975651,0.790948495514387
107986085,-0.756023608999678,0.020645017744272
1795,0.357146571188194,0.892133111290383
100616138,1.74659871049161,0.0317708262632922
7873,-0.296524380510194,0.63881485055731
29890,-0.0707459146806442,0.795614759176581
9730,0.0973622690881706,0.839727611938467
105377085,-0.236715142655528,0.954899218896465
23132,0.152356594482317,0.303854445494262
105377086,0.115367447497695,0.944977670391581
51368,-0.0226433651801281,0.976450986072535
2912,-0.230351420461926,0.95548441116236
105377087,0.704357863822193,NA
100506840,0.0225752031275518,NA
401067,-0.151369973364822,NA
132141,0.349273522928818,NA
9136,-0.161606476654924,0.745117705499423
10039,-0.19784892843654,0.775905769445835
118442,0.0929044389636389,0.97797409004468
57060,-0.374105768649594,0.838891277651055
84836,-0.356426551892176,0.716139099388643
100526760,-0.0679940691045788,0.915580775976939
25864,0.0314174650011547,0.989086021343893
95,-0.166816203653384,0.917773159321852
6159,0.106026674115711,0.913253063412853
105377088,-0.81740292530171,NA
1849,0.225085415493673,0.822520560303526
100128378,-0.598314019409872,NA
25886,-0.23175902960156,0.808567732371399
211,0.0499319346438963,0.946506097765311
54106,0.158149392791754,0.930910349870466
11344,-0.3226432058926,0.820291064814091
101929054,-0.423848726196757,0.28101921539951
132160,-0.193123040110892,0.93696684432464
80335,-0.0234505065955013,0.970749385506948
406890,-0.554493891918491,NA
107986086,-0.419379762606057,0.053388552904341
132158,-0.473376690821997,0.587027733983288
100874110,-0.614426899964781,0.413703059938924
406925,-0.523710078683082,0.676834726155868
25981,-0.553403308212146,0.00325303671568948
8314,-0.124852477429412,0.12112549736277
51533,-0.216157562808111,0.430240624052409
56920,-0.13390944439542,0.97634506040531
105377091,-1.07745441138308,0.690557859886602
7134,-0.820109008231243,0.81126153945817
11188,-0.249457017795485,0.482671557361184
23166,-1.15053203072275,0.628669766811532
64943,0.0533444140968279,0.977396760197013
440957,-0.0819215525476907,0.955399429319816
55193,0.165479381440825,0.349473438436556
26354,-0.272712978831801,0.666124636806558
106633805,-0.191086763200801,0.898143423105947
692089,-1.10528312281965,0.0610567565626798
100113381,-0.611186565726262,0.494404026595342
109616991,-0.280108042095358,0.821812097738957
692109,-0.522205285448982,0.367115441595115
55830,-0.140340489636112,0.802602933104435
28972,0.128634864342889,0.810821996851624
6787,0.148881390588685,0.827430324133406
3697,1.63386792118686,0.0556430126243913
3699,0.841529578566952,0.719781546880705
3700,-0.993715213187453,0.000711053518575775
100873993,-0.3162167276126,0.802796596515338
100526772,-0.104031964771762,0.955991235738713
389125,0.437638529924682,0.835193154597885
375346,-0.0987920767995808,0.89740211391135
102465866,0.264860646271828,NA
51460,0.0936388580356564,0.877604686716152
91869,-0.0459214848574708,0.960593516293502
5580,-0.143479962366273,0.964175857333102
7086,0.0231870623271305,0.989047352142115
107986087,-0.13130119758375,0.908152748752019
55802,0.141759231272602,0.641970992092094
109617024,0.353623317004109,0.870414172622787
776,-0.0356668145181646,0.974473821415844
55349,0.13866931963191,0.923446840205367
55540,-0.292404614035333,0.819651219080497
93973,0.162173594410668,0.674833104712564
58515,-0.235183110389949,0.818354213028433
105377095,-0.0410657328146384,NA
55799,0.203234647246024,0.788089762420938
107986088,-0.100142721474858,0.973302330422039
790952,-0.296369916739849,0.927921858284928
100874237,-0.0532627746154653,0.971154658475723
57408,0.169496559053859,0.977396760197013
107986089,0.217154705506422,0.927462521266478
105377096,0.0421200226380072,NA
7474,0.722531471066323,0.0231091181873384
26059,0.185230474717698,0.967227517634392
105377100,0.655059160702873,0.727270132210158
711,0.444981820557992,0.899071224839781
100500875,0.868732978135563,NA
105377099,0.466881125457936,NA
285331,-0.185796095944575,0.859583560852078
23272,0.141791684520977,0.303854445494262
50650,0.150286872292522,0.883207583795766
100874200,-0.38862005261894,0.942412882285455
353324,-0.500903379400915,0.886186059715006
54756,0.400523886566576,0.881989932743289
105377101,-0.158532876846234,0.979168643196512
8820,-0.483887418893567,0.000844919771625261
26060,0.0623736905086801,0.835731409913117
142686,-0.00367177844351183,0.99686044333362
105377102,0.0828910282213172,0.759427556435627
201625,0.218949134651163,0.925360349606755
201626,0.255339712582295,0.103986057295988
378,-0.144215280081105,0.924312325466944
106144532,-0.469817852601988,0.0327312177277033
201627,-0.107182257636481,0.946655356681837
101929159,-0.174163924387555,0.914784551875235
7871,0.23049522073345,0.302912871516758
105377103,0.0615145933080243,0.97634506040531
105377104,-0.239261715669153,0.943754726181128
2317,-0.139785727068013,0.966034555132666
105377105,-0.33441319870839,0.883343361466497
105377650,0.75595787669753,0.566947704160749
1776,-0.216286986048863,0.97639219897801
107986091,-0.629717755985546,0.920818246069855
57406,0.310062942196711,0.100140334316707
11102,0.0153584591406757,0.97879796052415
109703458,0.00440949676933855,0.994838246970891
54899,0.0336187950901832,0.94334206009204
105377106,-0.522077013494627,0.491504466081316
5162,0.156955089520133,0.82654763503898
107986092,0.0302147790205429,0.993839919864504
200845,0.00717895932236651,0.993612410386647
8309,-0.246659222954064,0.89740211391135
107984079,0.376095344466835,0.56802008711406
11170,0.509323893524238,0.1556100204546
105377108,-0.249876015765892,0.676802588326652
131177,-0.299871383388692,0.944896038646893
105377109,-0.0090878009580737,NA
200844,0.209500633905038,0.506900299737879
101929238,0.254307525914906,0.950399434199731
105377110,-0.343224685219505,0.851290431909925
339902,0.0033467029797742,0.999343674034035
2272,1.65159701309594,0.0730095499450635
105377113,0.0670539063234107,0.97639219897801
105377112,-0.279652870356135,0.863794965122077
107986015,-0.387331965250872,0.637754062872309
105377111,-0.267007836417356,0.923817112242779
105377114,0.69447392911099,0.635225445960734
105377115,0.45716934514613,0.557865977019401
5793,0.0380144882837778,0.979815570998984
107986016,-0.261789344527538,0.914800118231717
105377116,-0.180886396466415,0.876156357009496
100506994,-0.0559912964537202,0.89740211391135
57415,0.450097461412391,0.645444407505691
55079,0.126742514571952,0.986365586138437
105377647,0.399898341408879,0.942412882285455
8618,0.451828525011065,0.902757059989048
285401,-0.479793922223098,0.867261852429563
107986043,1.57461731877238,NA
132204,-0.244861699065824,0.509088068156794
100874016,-0.589970446640329,0.726662946179417
132203,-0.502993801558478,NA
105377119,0.547003172991875,0.85924453707825
100130345,0.204171277555093,0.934027807554858
132200,0.765967742235053,0.135932998595967
80145,0.0711675574171157,0.767295423639648
100874039,0.22083024977133,0.848467324100593
6314,0.384539840787314,0.00260066064115782
100861563,-0.62354246885471,0.0971175560920248
100507062,-0.111968801529839,0.931930953302086
9861,0.162878528871889,0.537664912522438
100652759,0.163655467704039,0.64643801975028
100287879,0.00702090181444214,0.998388631034747
166336,0.183338381807221,0.535890293131277
100874242,-0.835472227030003,0.292939312366561
100874243,-0.00550460379776229,0.996160461535029
101929316,0.416321729800529,0.882423990097733
105377123,0.417739938547285,0.896503411809831
56999,-0.929852351611834,0.5038978035722
101929335,0.138526299513506,0.97395743112113
100507098,-0.0659689319192258,0.989047352142115
105377124,0.105412018689253,0.984891231827096
107986017,-0.736336940747537,NA
105377125,0.170043828501715,0.976582363346146
105377127,-1.48052371288659,NA
107986094,-0.140480774943407,0.97868477329137
9223,0.422332426908341,0.630900278934326
107986018,0.0504891314530382,0.97840836485228
151877,0.0877823384568096,0.964485157987821
100873983,0.166584083240062,0.940272009999415
105377128,-0.556219667568321,0.59744191122859
115286,-0.0641608126770888,0.76457109253882
107986095,0.197418304649152,0.965872514853455
26018,-0.125331311642823,0.805959333162039
105377142,-1.27844973417533,NA
105377144,0.0379558861758386,0.990918439590833
84541,0.169312801429194,0.883080859522891
112267879,-0.582605560413018,0.579248673199612
