gene_id,log2FoldChange,padj
102465434,-0.290810185189723,0.564492675180212
109623456,-0.121438851859122,0.769338836883654
126789,-0.270053524349354,0.394001947408132
54973,-0.11819353266602,0.709517554706925
102465435,-0.245699689632621,NA
80772,-0.354838716714563,0.181582842886172
83756,-0.0952113388178514,0.831183884124387
1855,-0.3044141362059,0.473030939966084
102466740,-0.0412670276102757,NA
54587,0.086903125984382,0.802303854354545
54998,-0.186477236511546,0.636440640881157
81669,-0.00772399801079052,0.9507995861999
148413,-0.0445962659829573,0.798606789577078
55052,0.0278719523959375,0.81269120449766
107984868,0.0906783076798102,0.822186632166388
441869,0.122723794332166,0.687672989380851
105378585,0.0835650002394716,0.751956001718701
643965,0.0190972354450989,NA
102724312,-0.113591970827932,0.801318234997353
107985729,0.281550941972242,0.597955204165462
64856,0.174476612335143,0.762111272774168
219293,0.233473124870632,0.334618034665123
83858,-0.139246484499072,0.705730887052021
55210,-0.189978586080045,0.661637626220784
339453,-0.135421863299567,0.836073457508344
29101,-0.053286508713957,0.551097174410777
643988,-0.250721396154564,0.707796263245499
105378586,0.0568203449675032,0.888680045190146
142678,-0.107020571240739,0.509918096624306
8510,-0.122580651539719,0.728271225282384
984,-0.0522821290079048,0.707541492647912
728661,-0.0715273506327737,0.629890866300588
8511,-0.581875390177915,0.320802946186162
728642,-0.019968743178662,0.924341969938298
9906,-0.0235297143972545,0.889859387631621
112268218,-0.208616225178245,0.408437970741725
65220,-0.110936940966269,0.561371466358444
2782,-0.11486030198609,0.408437970741725
105378949,0.0792968292642275,0.89560251127982
163688,-0.0830148547556905,0.831144493407467
339456,-0.324832682802505,0.601773837189702
85452,-0.11417109535013,0.776567285866281
107984872,0.0218161324905438,0.982460092530919
105378589,0.0108013015247221,0.983694787979824
2563,-0.231738865344565,0.597269588919118
105378590,0.0386583119092061,NA
105378591,-0.519142635303574,NA
5590,-0.0962015083842488,0.619530697294415
100506504,-0.102653688608407,0.581676517675864
199990,-0.0916498351159172,0.671594263749326
112268219,0.0237678277313603,0.951458430208443
105378593,0.114208366058619,0.896621592755788
6497,0.00821642806365708,0.950210529718571
79906,-0.0851954422520436,0.777762140536047
100129534,0.098241861515318,0.762746094457222
11079,-0.0152679195543052,0.836343544872322
5192,-0.022119282392268,0.907563833995869
9651,-0.21856450001271,0.402129450485104
55229,-0.163029817834824,0.407158062246913
388585,-0.0487178373033599,0.92193545809831
115110,0.113871372703856,0.786737105734592
8764,0.153659146138165,0.685930223208704
100996583,0.24408977206266,0.524879202015496
127281,-0.0813492122417532,0.694853619407502
79258,0.00642775550110992,0.982605468850893
105378597,0.0418558175711516,0.929954638568883
100287898,0.0459374290226573,0.866993706289462
105378603,-0.110369768307499,NA
105378602,0.0360639983470755,0.936285359543691
105378601,-0.0131868853337563,0.973833928785718
112268220,-0.183307842914031,0.60895062705977
107985732,-0.00951643496949406,0.98274830306121
105378600,-0.000336661358717193,0.999495971001534
105378598,0.0196866183731067,0.943565621493908
107984904,-0.0287280060814249,0.935426666500185
105378599,0.139871154694722,0.70299544340663
140625,NA,NA
440556,0.90697961150641,0.0605920280522692
63976,0.162784231497904,0.659789284528934
100422968,NA,NA
105378606,0.0721058235371757,NA
107984909,0.114880543056699,NA
105378605,0.0954087308194672,NA
105378604,0.50762126856815,NA
27237,-0.228639744020746,0.543991487578679
1953,0.0309328832455391,0.923986304231066
105378608,-0.107591494854634,NA
693135,-0.0530248654704226,NA
105378607,-0.0788815614857384,NA
127262,-0.06445029973334,0.493718731951694
49856,-0.11605100970658,0.488304411810335
7161,-0.133253251475395,0.514693735742271
105378610,-0.328894033884739,NA
105378609,-0.125039526747764,NA
57212,-0.0198038544103203,0.856254073103605
148870,0.15658609805957,0.684641699483251
388588,0.0180788029674743,0.986859602031452
57470,-0.0667457826698353,0.454485579401181
9731,-0.0923453726943009,0.269132976868194
1677,0.0191741869045667,0.87843532752833
107984910,-0.200478557918605,0.598672742249647
339448,-0.11172904871097,0.0933362802360716
100133612,0.219560897919938,0.77600872962467
728716,-0.0687803557054861,NA
105376672,0.0053260476091017,NA
105376673,-0.285620837887953,NA
284661,-0.401563350469163,0.754942200525398
105376674,-0.0399835776045835,NA
105376679,0.148507725033201,0.752577801634146
107985376,-0.0516040491362692,0.950605245219815
55966,0.0754083222315264,0.629172828098276
105376680,-0.147496353670236,NA
102724429,-0.0558003938727525,NA
105376681,-0.0788815614857385,NA
105376682,NA,NA
107984911,0.395385054411488,0.249883644613978
105376686,0.290061053683184,0.397599369438214
100616421,0.113328900842226,NA
261734,-0.0966247528893825,0.723111759386005
8514,-0.143703715090548,0.543991487578679
26038,-0.119651259968058,0.647423203898905
105376687,-0.0666117401879087,0.85256092483978
6146,0.0095408078643237,0.940001288794458
107985733,-0.0939996165395641,0.513225816804922
102724450,-0.0619108956140987,0.792647679963743
388591,0.0293687810474574,0.858856570087905
23463,-0.15302793427319,0.0444575022050002
148645,-0.159211053547874,0.584634361698041
390992,-0.151158878778862,NA
387509,-0.168869149737985,0.455449956756302
11332,-0.119918612396422,0.629172828098276
54626,-0.0643410292149091,0.794659698045778
83715,-0.135077960641928,0.708896038826823
100422975,-0.274569481994625,0.756563955202142
8718,-0.0290332524764566,0.943669929244802
57449,0.0716074182248296,0.833282694341403
79707,-0.0719709503284285,0.563640637811676
80835,0.161304159601169,0.612747040678017
107984912,-0.0885498977640773,0.915043688679514
3104,-0.0619233050304905,0.859077852587067
9903,0.16233639180762,0.45810468169008
107984913,0.0919037783691486,0.735179845351925
148479,0.0151033695482598,0.877641626074873
90326,-0.162123746845407,0.407227171131131
55735,-0.0404304082091093,0.75548336413576
100505887,-0.0153044365232296,NA
110841581,-0.22011716444732,0.432797545151329
23261,-0.0439105103845592,0.649606659463893
105376692,-0.00899049063499894,NA
102725193,-0.0797288607544952,NA
101928836,0.412538668540781,0.126459538989533
105376691,0.0117255709265235,NA
105376689,-0.0633236677957334,0.518098790397775
9341,0.0918433096312309,0.283424017938891
8863,-0.0179695557490839,0.895967792834888
10911,-0.0518909807485206,0.925934453422569
3604,0.766987475655355,0.197575046873849
11315,0.0463577701174688,0.548364921708162
54206,0.0155425961763005,0.904560141330257
107984915,0.0334269854314111,NA
102724539,-0.10106868078886,NA
105376695,-0.0588905019344845,NA
50651,-0.150359009586119,0.693787675098812
473,-0.0665145548840196,0.496885064576336
102724552,0.0289200207635979,0.94678125791583
106632271,0.120757058825877,0.9039111641295
2023,0.0652581196219011,0.698418582078658
102465436,-0.347985582836377,0.378242426231168
100505975,-0.0353288172396171,0.936285359543691
112268261,0.415171595451971,0.146454871794013
765,0.138887288922396,NA
155184,0.0927235875774931,NA
6518,0.511725339077633,0.00166645262469673
80045,0.0691706699343631,0.757759273500603
106614088,0.525926985734623,0.000468696448379739
407040,0.065299832191563,NA
102724571,0.660682635366335,0.151428740997355
9563,0.0451288557055368,0.781147999539896
80176,0.116724355308697,0.744524493628888
100506022,0.102668725371308,0.725350249805964
84275,-0.0166333338788753,0.888680045190146
199953,-0.227394409652588,0.311015429122202
107985734,-0.0448845889417964,0.838352684289032
105376712,NA,NA
5293,-0.111352267794889,0.773081428928812
644997,-0.0358101141272974,NA
101929074,0.505378801422844,0.0784675833718408
22883,-0.0629901000237251,0.723770706063167
56998,0.06824841751784,0.727528030725861
105376717,-0.0977108859542173,0.838257137000731
84328,-0.0210993836443609,0.837242105098449
64802,0.0146817098809463,0.900645191951898
113391335,0.220375568052299,0.609289634335035
100847055,-0.335898559869096,NA
116362,0.437491756618366,0.0144008003750568
10277,-0.044740627959639,0.240305812392023
23095,-0.0745338033303493,0.405628520591716
105376725,-0.00228594736198296,0.991526241609833
5226,-0.0969535178830498,0.458506942732412
100526739,-0.0527867861885159,0.550266131309036
378708,-0.0446836376086474,0.65436473113158
1325,-0.100889057366664,0.614841294690989
1676,-0.0718821877332654,0.422313580597281
5195,-0.216008518549781,0.389158424344391
54897,-0.186000451780616,0.216659786935218
105376733,-0.0481063704244123,0.885810507002693
105376735,0.0334269854314112,NA
148345,-0.126095364870282,NA
23435,-0.0280768727511121,0.799462713995773
10747,-0.0859786195917844,0.586494065337683
6723,-0.1450640618016,0.595775430329905
5394,-0.0887493836550652,0.151472739479873
105376736,-0.122615065472958,0.688060147396275
2475,-0.0924991805359545,0.136807097499335
100873935,-0.0894464697493584,0.598058187182107
10218,0.537886623755915,0.0924493959262257
29914,-0.106285648183016,0.141125863453511
105376737,-0.189542740701349,NA
105376739,-0.178958997376101,0.84099075319037
105376740,-0.277959299618798,0.53913179566352
57540,-0.189917170860335,0.611741229439572
112268221,-0.214618119528688,0.460691731072921
101929181,-0.197230924592966,NA
26232,0.0684367314792674,0.841566543254705
93611,-0.0263059054146492,0.920370534388766
26270,-0.0288989151702474,0.925612889443819
10459,-0.0207479179196895,0.94678125791583
374946,0.105678369638107,0.819812217385131
57085,-0.105514012905568,0.764325750776799
284498,-0.0936530813705542,0.799462713995773
102724659,-0.017747509298444,NA
4524,-0.0798435957763538,0.625420441551634
1185,-0.0360253306340165,0.744108524460116
100379251,-0.0261420023530123,0.75970384693605
4878,0.0127713427948066,0.968475061252892
4879,0.171589448558348,0.822582576140881
26829,-0.0421244943953514,0.969111956131105
90231,-0.111958954288198,0.50587840116049
5351,0.0755705999666624,0.795047306783684
9927,-0.0619795791499198,0.487726829229439
60672,-0.226777279124982,0.543782257365738
102466982,-0.140843592670422,NA
943,0.440911190524232,0.561327540171339
102465836,NA,NA
7133,0.465701804740836,0.0566150345054971
100616438,-0.101957851827782,NA
107984917,-0.0733145498272006,NA
55187,-0.0539933702236632,0.466948915654745
677885,-0.0144683266655732,0.968929843206827
105376744,-0.153961284969219,0.55342604588582
9249,0.000377511616821557,0.999166301556901
102466722,0.14352794852918,0.874245158122297
343066,0.161970432067189,NA
126767,0.0334269854314112,NA
93190,0.620013210891704,NA
390999,NA,NA
65121,-0.0327192524029261,NA
105376745,NA,NA
440560,0.0103458705105146,NA
343069,-0.0269357862938794,NA
65122,NA,NA
400735,-0.00741789876984134,NA
343071,-0.0393582141362963,NA
441871,0.0770043039264402,NA
440561,0.0334269854314112,NA
101929983,-0.0819573289129827,NA
649330,-0.147954177575463,NA
441873,0.0103458705105146,NA
649324,0.205674878241783,NA
440563,-0.0788815614857384,NA
645354,0.228760800979958,NA
645359,0.0539231911014648,NA
101060301,-0.0724580773602774,NA
343070,-0.0788815614857385,NA
400736,0.0334269854314111,NA
391003,0.00777035590960444,NA
343068,NA,NA
391002,0.0770043039264402,NA
645382,-0.016300472229335,NA
653619,-0.0845229412342374,NA
729528,-0.0127352709594679,NA
645414,0.105236057900141,NA
391004,-0.128091838314235,NA
645425,-0.150720381140741,NA
126755,0.0630155071271611,0.699467427559705
102724856,-0.126120001146059,0.857884983432079
107984918,0.0568394900584184,0.932706219147503
10630,0.163987043020771,0.463322605613467
107984919,-0.304603377512126,0.503599003902503
105378612,-0.123490739984454,NA
105376756,0.205589297397215,NA
7799,-0.0672629187108962,0.222682338506545
23254,0.217932628973426,0.0435499532000414
107985467,0.122591108286137,0.926973426575078
107985468,-0.00453110333414254,NA
105376762,-0.35516312778833,NA
105376759,-0.0925104121180357,0.87396716276101
107985469,0.140908507321786,0.741450648422673
200197,0.401051911237129,0.000235157399699318
55092,0.418017667293312,0.0519051845081795
727684,0.118045524959644,NA
114827,0.593544390317801,0.00470390190417565
101927417,0.595496621156885,0.227851884246098
101927441,-0.041629984731642,0.93245194040933
79180,-0.259284369292704,0.175006640174091
11330,-0.046419309008798,0.953543585232546
63036,-0.0132432129489341,0.979039473694153
105376767,-0.0738879167523128,0.822186632166388
51032,0.076432346430127,0.796434759612005
842,0.0406248187953017,0.850025308324297
23341,-0.0753352290357766,0.254389381810158
107397391,0.0963316111682211,NA
79814,0.04808475939131,0.861635862526948
84301,-0.104826225912485,0.202303254063366
6248,-0.101773521350418,0.44283803785487
23207,-0.108976385773889,0.720095669341144
284723,0.0261152850633329,0.934524433443705
110806303,1.61554658134941E-05,0.99994775503498
388595,-0.0358118618399786,NA
54751,0.00550852380244063,0.986670550239746
440567,-0.0922177544938743,0.432210342116466
729614,-0.122355438886182,0.245871814091168
23013,-0.0610209661481461,0.576987962582019
7709,-0.117559215721988,0.46576374162087
149563,0.0446372712157535,0.908859401153073
27129,-0.0105177961304409,0.974148182669311
1187,-0.132584320986147,0.668420891791375
1188,0.00797941012315163,0.981299938659155
348487,-0.103164898565549,0.778773474469435
1969,0.394391677310969,0.193433069554936
101927479,0.0515737963315706,0.869859114611326
128272,0.0159236848088448,0.968475061252892
101927546,-0.00575767398821795,0.985973696781052
79363,-0.026021290012353,0.948307208923624
54455,-0.0506916849364739,0.668420891791375
26099,-0.00635071001705513,0.967371584928811
374955,0.0145537247646703,0.912615006897475
55707,-0.0147122179547377,0.897672904054483
107984921,-0.0525752704918495,0.68063111641994
114819,-0.078974951365035,0.551840810404127
26871,0.0310155543237666,0.970811806532226
107985757,-0.0558003938727525,NA
100132147,-0.347636317227266,0.332933442986597
107985758,-0.107928319731625,0.915778509597295
7195,0.0334269854314112,NA
55672,-3.68484772268266E-05,0.99991251498812
105376794,-0.112300937412109,0.604588782176195
84809,-0.146683624983194,0.567761146037775
11209,0.024400335020158,0.947038049060878
107985736,-0.121595725331126,0.76630550284833
26869,0.0708343471480815,0.934985071653728
107985759,0.331449158304784,NA
284729,0.0117766937566115,0.986579995270575
100189045,-0.0127352709594679,NA
6060,-0.105249340242906,0.899400067627182
11223,-0.126412351711959,0.655501833651578
100500876,-0.0624235991614797,NA
100189298,0.0103458705105147,NA
112267871,-0.504647779083688,0.176456026124271
7193,-0.0140557917662426,0.988223629266568
100189183,-0.009532088425228,NA
105376805,0.0779820900360232,0.746867219219057
791226,0.269941267204835,NA
26870,-0.105658484764249,0.902167015225444
9696,-0.270340803984894,0.416841780586576
4237,0.149339573378191,0.631702721005919
105376806,0.137614645915705,0.652002474639395
23400,-0.190223289970484,0.584186019076074
6390,-0.0563775861325655,0.32943696024828
11240,0.00982358250051176,0.953522761756732
105376808,0.230745880905658,0.650689423007728
400743,0.225676795350381,0.840646829194212
29943,0.0529631410479057,0.883823406955158
51702,0.0387367600678194,NA
100616188,NA,NA
23569,-0.037173874637078,0.973480227880322
353238,0.0514805144876469,NA
55920,0.0108565126395884,0.954074180941743
55160,-0.0544312594299803,0.855290283942065
107984028,-0.260989368926616,NA
81569,0.0721067329484489,NA
105376809,0.0334269854314113,NA
105376812,-0.0788815614857385,NA
101927876,0.0103458705105147,NA
84966,-0.0536874802055792,0.880282116041067
105376814,-0.233222761129897,0.822338813363899
127707,-0.0148108027112002,0.985754917562033
5081,0.222967449282536,0.607639924444127
80834,-0.147202982126598,NA
8659,0.00383423473542009,0.991526241609833
100616120,-0.0558003938727524,NA
100302276,0.0759387145130179,NA
126917,0.09636832738184,0.594191254939
105376815,-0.020190342429151,NA
23352,-0.0342824052954626,0.692698003681514
101927895,-0.0880586490201643,0.622340146966606
23065,-0.10396944503424,0.208155788350363
51154,0.0433026263934773,0.793277207399257
246181,-0.0205449863065409,0.926075081700883
22977,-0.0689930065749482,0.753136126598606
100506730,0.0145698441911748,0.899720560880818
8574,0.00569406476282726,0.976325447169919
54896,-0.0561451328234972,0.813974065293947
832,-0.0530904940405573,0.487006015077184
105376819,-0.120370080422346,0.743673625952759
105376818,-0.20835343355652,0.703754914332183
105376817,-0.125158915284297,0.767039150227773
105378614,-0.200786738004747,NA
440574,-0.00622641759668963,0.957096850941382
100532736,-0.0203750587391454,0.934948017278455
644068,-0.235765162858411,0.18962518502803
4681,-0.0606160377068881,0.860398879944025
3362,0.0629406296556217,0.877662733658411
255104,0.321144611460458,0.058747409723957
54546,0.110847465073343,NA
105376823,-0.376325474595942,0.607306494660399
23252,-0.109331074799979,0.166824160931898
30814,-0.035811030127395,NA
5320,1.7486176068419,5.64494435802144E-06
5322,-0.0412218614604869,0.854123483118085
26279,0.177611759276906,NA
64600,-0.0327192524029261,NA
391013,0.305451486146958,NA
127733,-0.013905659356931,0.937017840188997
101928017,0.315378374879919,0.390130333656938
105376825,-0.0564347534087403,0.866631379936228
105376826,-0.0970609070535373,NA
105376827,-0.0558003938727524,NA
105376828,-0.0327192524029261,NA
127731,0.0413086534283104,0.891590092871228
339505,0.128641283954419,0.814702711749189
55450,-0.0420536382941248,0.707847944550007
79594,-0.0565634811008358,0.733186675403938
163933,-0.0485649060381138,0.902052946493897
978,0.0184923570734885,0.96799915743637
65018,-0.089268225897682,0.669960036608847
102464833,-0.171502517045976,NA
100861548,-0.0467053060141485,0.767039150227773
1650,-0.0111597161921339,0.951458430208443
57576,-0.111446871788791,0.771178107904937
400745,-0.274895222419688,0.12897798045805
112268222,0.0141227122272883,0.915225474560195
50809,0.0185811121689,0.840112826508149
8672,-0.0261669782441503,0.721903488460635
105376830,-0.00194408861381394,0.996185556213355
105376829,0.0187075585666206,0.966835680182173
100302155,0.0119813615137478,NA
1889,0.0674201229699969,0.799462713995773
100506801,0.354485884696795,0.375041187500684
105376832,0.182577302021292,NA
84224,0.0298829847352943,0.794064243035814
249,-0.0927438362457272,0.740040805106499
105376834,0.114196924127315,0.759966379964884
5909,-0.0366948826152902,0.896046301540626
84196,-0.0557585305315739,0.635782682264567
401944,0.202555592211397,0.628762730385825
3339,0.156592625219608,0.761416753603409
23436,0.0334269854314112,NA
10136,0.0539231911014647,NA
101928043,0.0630292179023958,0.800036342234999
29092,-0.0376438131622169,0.681692027276879
112268223,0.0178743800919401,0.96422928774789
998,-0.0109306021238307,0.935539876560832
54361,-0.38119556783405,0.232272267762852
105376845,-0.415490217968519,0.614841294690989
105376850,-0.221477034398012,NA
107985377,-0.0558003938727525,NA
100616433,0.0539231911014647,NA
105376856,0.0103458705105146,NA
9923,-0.100518675209705,0.117844189103696
2046,0.141079399833363,0.793799757668383
102466615,-0.0558003938727525,NA
712,0.454817991055221,0.168569924936052
714,0.379944244041731,0.34327198038872
713,0.398040639382157,0.239970199461585
2048,0.120784200535038,0.492578304922107
100616391,0.0539231911014647,NA
100422914,0.212167585564619,0.564182718902079
646262,0.0424438049144674,0.899567091019321
729059,-0.105211391006111,0.825659644953249
23028,-0.0353083170989121,0.458540380587422
100422866,-0.204631372835765,NA
7798,-0.00695158358718664,0.962648167889403
3352,-0.0771005762864977,0.941603847939076
100996511,-0.00943002388448223,0.965724887267238
10236,-0.0377440539756432,0.701020495443072
80818,0.0721835524883501,0.511170181074337
148898,-0.00839568428417546,0.9507995861999
6920,0.0538751020202714,0.757759273500603
55616,0.055683750705134,0.78658100748162
1870,-0.20708669488974,0.845205504254166
101928163,0.0539231911014648,NA
105376859,0.0087351785233469,0.976325447169919
3399,0.0900292683091216,0.828048333055727
107984928,-0.012735270959468,NA
259283,0.234122043182978,NA
6135,0.0456697914526902,0.690340893929976
6924,-0.0654323710058705,0.152119695311959
100506963,-0.030604288557873,0.67606498084614
57095,-0.00919840145346363,0.919488456968912
105376860,-0.128807194719805,0.606833877156591
11313,-0.136479859682589,0.680640423486546
2582,-0.0423482169212823,0.887140871594797
3155,-0.0318095057257435,0.799462713995773
105376861,0.324198313922511,NA
2517,0.0588159487800642,0.647683588326441
1269,-0.047859798309661,NA
107984929,0.0103458705105146,NA
100616492,NA,NA
55629,-0.105144623191465,0.329260254783767
10772,-0.0812541531922644,0.578313842055899
105378615,NA,NA
105376863,-0.148307447457732,0.427855709692912
107984931,-0.0734234179815886,0.742003010725825
127294,0.234516287918994,0.228470155584839
107985737,0.0975290464679798,0.739897374725223
105376864,0.0776886562910971,0.85799716705601
58985,0.58870300418809,0.00500378156338452
163702,0.0156757454210217,0.940957270338542
284632,0.178761662178697,NA
105376871,0.190679385378306,0.74357342711051
57822,0.0834015125692234,0.822186632166388
90529,-0.0519106321025575,0.517675743212692
57185,-0.0464641563915752,0.514693735742271
100750325,0.149811149735654,0.610897623537573
11123,-0.0587507409380251,0.514781957043995
100506985,-0.0553043222914987,0.660233483929906
400746,0.295371770668312,0.0282891016812103
10250,-0.0219333083234628,0.773640850646981
25932,-0.0556941599976522,0.792937487108119
105376876,-0.0558003938727525,NA
864,0.29978165520888,0.543873479358814
102465437,-0.0327192524029262,NA
107984932,-0.0127352709594678,NA
105376878,0.293300059640039,NA
100616365,NA,NA
105376879,-0.0327192524029262,NA
25949,-0.0497582716899488,0.684829898949714
57035,-0.0769770139426147,0.626777519439154
105376882,0.234908782074494,0.735333776051882
6007,0.000227937249373319,0.999841718231576
23585,-0.0620543462616257,0.441366325029377
6006,-0.0617691518802739,0.430206113283456
55219,-0.044033719979641,0.535194709828755
26119,-0.312697429216429,0.0295071647143984
57134,0.0154993294117919,0.919488456968912
57190,0.0588156441440079,0.815425163477575
56181,-0.00394576313385678,0.966025763886636
646471,-0.00217452253530902,0.988065416388789
79000,-0.0442277969050656,0.623846461685116
164091,0.10492329123104,0.49498152948059
3925,-0.0514249993741461,0.606054982374256
100500808,0.0606209447647645,0.534233012620966
105376885,-0.0090052514241148,NA
5051,0.0288779883397334,0.684150940769305
101928216,0.0476060757241027,0.825855906739935
2134,-0.104696755150932,0.733952459579878
7780,-0.162560424842349,0.804881085049395
105376910,0.207365993334788,NA
84676,0.586805917867203,0.376641482935358
149420,-0.111702667211016,0.402129450485104
105376886,-0.461613973214375,0.436303703614978
79927,-0.121907521086611,0.805393980938242
110806296,-0.183263001558527,0.770156608582816
51042,0.0282246429154022,0.915613003210254
10256,-0.0183290500598427,0.966078852794232
378807,-0.41506981570416,0.600912509458093
101928303,-0.0551571931315251,0.762979664184865
64793,-0.0335161701998322,0.697813328883351
83442,0.0587285210627883,0.810164245432004
91544,-0.165755012046289,0.595775430329905
1043,0.214164614611354,0.772307038574057
55057,-0.0538676497018264,0.952608728823859
257101,-0.0869652010547326,NA
79727,-0.189955915897316,0.564998137185299
79947,-0.10456710989328,0.332933442986597
101928324,-0.1163322281823,0.396788388018085
3151,-0.0537472155925323,0.633308705495152
6195,-0.133541636689727,0.47894415309497
100302190,0.13142746627263,NA
105376888,-0.0426449624489824,0.953070421039739
101928728,-0.0263959215513748,0.934496468822027
8289,-0.0595147369363485,0.581676517675864
55650,0.0952795562581648,0.227883444748083
84243,-0.170724671427655,0.294821347960187
2810,-0.236674161163164,0.767450675538821
54707,-0.070940239261333,0.254362015452084
63906,-0.0985869621741285,0.591229809687791
10726,-0.0892303246201048,0.510670526097821
8431,-0.466660295524191,0.31346020297849
126695,-0.268151102550838,0.125474957064424
388610,0.0221014332737711,0.895372511866593
115572,0.295277595694504,0.435804427737359
101928391,0.105260507278949,0.791527850614496
6548,-0.134292906715835,0.571778436048027
102723760,0.0334269854314112,NA
105376890,-0.0788815614857384,NA
23038,-0.110114910283018,0.641205457293053
84065,-0.0594624152176821,0.867771615275013
644961,0.0114198930273694,0.958681531784489
84958,-0.269887162063208,0.595917710623175
9064,-0.0357071953497892,0.932604737079055
8547,0.0745995920091552,0.919488456968912
388611,-0.122210198477758,0.914506382385935
2827,0.591115433637031,0.0513052402595786
10163,-0.0348632165100268,0.793924984757107
105376892,-0.143858447576997,0.811776161514431
27245,-0.142663511131503,0.630084327223072
2268,0.0158851761820182,0.963592314544576
111216282,0.242401990288237,NA
2537,0.139139367349921,0.5006608775709
199870,-0.0942478465690661,0.360726489955547
23673,-0.0506009248221181,0.633320745598986
5511,-0.0733954152993096,0.185170832140851
677774,-0.151517229169466,0.869859114611326
9473,0.397446311117007,0.056042721433496
6118,0.0136334098361021,0.910200347557931
27293,-0.35939224138348,0.406368278693647
55113,0.0808572262715444,0.712179591665057
2140,-0.0332155315764963,0.653033319052614
5724,0.234799714755942,0.0686990845005642
22826,-0.0473982016651827,0.431240100797402
93974,-0.0624193627074405,0.52073293808154
83667,-0.192170551028479,0.301012955524879
54797,-0.106655288351476,0.368060043198149
65979,-0.0207686292556085,0.814631202112122
1104,-0.0111309727865616,0.946148311006322
8420,-0.038685711747493,0.69156393058234
6080,-0.571151743166632,0.442744238145331
26768,-0.664716463690181,0.218915022755503
54952,-0.019793310929483,0.871314108626223
85028,-0.0727211565064406,0.588028431346772
692212,0.0687201083727976,0.769158306831367
677838,1.71668017790972E-05,0.99994775503498
677825,-0.0507873373429554,0.791708315665174
692073,-0.0680486396392288,0.702104809684588
115273,0.0167473124938776,0.955883783023581
6883,-0.0828903875621377,0.280311111264479
105378616,-0.102873253684824,0.766431844098641
26824,-0.0343914720940185,NA
10691,-0.0639360684947912,0.454443044463029
51441,-0.0789768280972598,0.30783687085638
4985,0.114496745742386,0.545476613055982
2035,-0.0834672444566356,0.272232595228464
399474,-0.0811118822558465,0.27484693713873
6429,-0.0306810758869599,0.692522749213248
51102,-0.119667146172542,0.582036333218348
10076,-0.135394930373178,0.588568016240508
101928460,-0.331126213187615,0.441182030171009
107984933,0.471135212045679,NA
107984934,-0.182057326091711,0.8356108741062
101929406,-0.107017237348579,NA
105378617,0.221613693939463,NA
105378618,-0.0432652324581312,NA
4146,-0.112681331499145,0.792577595200253
100129196,0.111927217192764,0.703754914332183
7805,0.457157174480289,0.00355979044486696
100616164,0.629463392627648,NA
105378620,1.04781883595665,0.04450760203962
105378621,-0.00994506463652528,NA
105378622,0.0146728941874196,NA
400748,-0.619682789192522,0.45931802227213
9672,-0.131467522158978,0.566209428146704
9698,-0.0426402665384832,0.488329967975723
692234,0.0783791713737212,0.758174791437601
